refYear,reporterISO,reporterDesc,partnerISO,partnerDesc,qty
2024,USA,USA,DMA,Dominica,13955
2024,USA,USA,DOM,Dominican Rep.,32415808
2024,USA,USA,ECU,Ecuador,7891
2024,USA,USA,SLV,El Salvador,24528751
2024,USA,USA,GNQ,Equatorial Guinea,13130
2024,USA,USA,ERI,Eritrea,24880
2024,USA,USA,EST,Estonia,427469.976
2024,USA,USA,FIN,Finland,1419
2024,USA,USA,FRA,France,548434.449
2024,USA,USA,DJI,Djibouti,30817
2024,USA,USA,GAB,Gabon,174860
2024,USA,USA,GEO,Georgia,357353
2024,USA,USA,GMB,Gambia,447305
2024,USA,USA,DEU,Germany,179390.021
2024,USA,USA,GHA,Ghana,4021758
2024,USA,USA,GRD,Grenada,12340
2024,USA,USA,GTM,Guatemala,116115966
2024,USA,USA,GIN,Guinea,3638628
2024,USA,USA,GUY,Guyana,132684
2024,USA,USA,HTI,Haiti,434823
2024,USA,USA,HND,Honduras,44386177
2024,USA,USA,HKG,"China, Hong Kong SAR",264182.499
2024,USA,USA,HUN,Hungary,14380
2024,USA,USA,IDN,Indonesia,40348.173
2024,USA,USA,IRQ,Iraq,290847
2024,USA,USA,IRL,Ireland,13195
2024,USA,USA,ISR,Israel,33160
2024,USA,USA,ITA,Italy,456044
2024,USA,USA,CIV,C�te d'Ivoire,604237
2024,USA,USA,JAM,Jamaica,141786
2024,USA,USA,JPN,Japan,2633410
2024,USA,USA,KAZ,Kazakhstan,56973
2024,USA,USA,JOR,Jordan,2684646
2024,USA,USA,KEN,Kenya,3263669
2024,USA,USA,KOR,Rep. of Korea,257321.65
2024,USA,USA,KWT,Kuwait,746
2024,USA,USA,LBN,Lebanon,1259745
2024,USA,USA,LVA,Latvia,39371
2024,USA,USA,LBR,Liberia,9333675
2024,USA,USA,LBY,Libya,6719
2024,USA,USA,LTU,Lithuania,1210659
2024,USA,USA,LUX,Luxembourg,10668
2024,USA,USA,MDG,Madagascar,449174
2024,USA,USA,MWI,Malawi,50261
2024,USA,USA,MYS,Malaysia,3339736.427
2024,USA,USA,MLI,Mali,485633
2024,USA,USA,MRT,Mauritania,904048
2024,USA,USA,MEX,Mexico,32720576.5
2024,USA,USA,S19,"Other Asia, nes",134350.328
2024,USA,USA,MDA,Rep. of Moldova,88897
2024,USA,USA,MNE,Montenegro,35452
2024,USA,USA,MAR,Morocco,34238
2024,USA,USA,MOZ,Mozambique,829562
2024,USA,USA,OMN,Oman,228
2024,USA,USA,NPL,Nepal,370
2024,USA,USA,NLD,Netherlands,56658
2024,USA,USA,ABW,Aruba,15962
2024,USA,USA,NZL,New Zealand,132807.6
2024,USA,USA,NIC,Nicaragua,27642163
2024,USA,USA,NER,Niger,185973
2024,USA,USA,NGA,Nigeria,1774924
2024,USA,USA,NOR,Norway,3344
2024,USA,USA,FSM,FS Micronesia,134165
2024,USA,USA,PAK,Pakistan,51873019
2024,USA,USA,PAN,Panama,5958420
2024,USA,USA,PNG,Papua New Guinea,10913
2024,USA,USA,PRY,Paraguay,8431
2024,USA,USA,PER,Peru,19057
2024,USA,USA,PHL,Philippines,10121139
2024,USA,USA,POL,Poland,3839811
2024,USA,USA,PRT,Portugal,6175
2024,USA,USA,GNB,Guinea-Bissau,15000
2024,USA,USA,QAT,Qatar,7489
2024,USA,USA,ROU,Romania,209039
2024,USA,USA,LCA,Saint Lucia,25854
2024,USA,USA,SAU,Saudi Arabia,41406
2024,USA,USA,SEN,Senegal,8256085
2024,USA,USA,SRB,Serbia,3644
2024,USA,USA,SYC,Seychelles,169
2024,USA,USA,SLE,Sierra Leone,662605
2024,USA,USA,IND,India,82681235.7
2024,USA,USA,SGP,Singapore,5951.78
2024,USA,USA,SVK,Slovakia,66863
2024,USA,USA,VNM,Viet Nam,47029.363
2024,USA,USA,SOM,Somalia,32966
2024,USA,USA,ZAF,South Africa,36868
2024,USA,USA,ESP,Spain,225021.675
2024,USA,USA,SSD,South Sudan,24490
2024,USA,USA,SDN,Sudan,54
2024,USA,USA,SUR,Suriname,566
2024,USA,USA,SWE,Sweden,27692
2024,USA,USA,CHE,Switzerland,14556
2024,USA,USA,THA,Thailand,2405463.385
2024,USA,USA,TGO,Togo,387967
2024,USA,USA,TTO,Trinidad and Tobago,39493
2024,USA,USA,ARE,United Arab Emirates,9752377.114
2024,USA,USA,TUN,Tunisia,8520091
2024,USA,USA,TUR,T�rkiye,723866.868
2024,USA,USA,TCA,Turks and Caicos Isds,25529
2024,USA,USA,UGA,Uganda,652635
2024,USA,USA,UKR,Ukraine,2919308
2024,USA,USA,EGY,Egypt,15044.447
2024,USA,USA,GBR,United Kingdom,318224
2024,USA,USA,TZA,United Rep. of Tanzania,3895452
2024,USA,USA,BFA,Burkina Faso,226053
2024,USA,USA,URY,Uruguay,3122
2024,USA,USA,UZB,Uzbekistan,2180
2024,USA,USA,VEN,Venezuela,344447
2024,USA,USA,WSM,Samoa,378114
2024,USA,USA,YEM,Yemen,213785
2024,USA,USA,ZMB,Zambia,567511
2024,BFA,Burkina Faso,W00,World,62332
2024,BFA,Burkina Faso,BEL,Belgium,7402
2024,BFA,Burkina Faso,CAN,Canada,3356
2024,BFA,Burkina Faso,COG,Congo,50
2024,BFA,Burkina Faso,COD,Dem. Rep. of the Congo,190
2024,BFA,Burkina Faso,DNK,Denmark,3250
2024,BFA,Burkina Faso,FRA,France,10580
2024,BFA,Burkina Faso,DEU,Germany,1670
2024,BFA,Burkina Faso,CIV,C�te d'Ivoire,9460
2024,BFA,Burkina Faso,JOR,Jordan,1200
2024,BFA,Burkina Faso,MLI,Mali,1000
2024,BFA,Burkina Faso,NLD,Netherlands,177
2024,BFA,Burkina Faso,PAK,Pakistan,2500
2024,BFA,Burkina Faso,SWE,Sweden,711
2024,BFA,Burkina Faso,CHE,Switzerland,280
2024,BFA,Burkina Faso,UGA,Uganda,4580
2024,BFA,Burkina Faso,GBR,United Kingdom,538
2024,BFA,Burkina Faso,TZA,United Rep. of Tanzania,1280
2024,BFA,Burkina Faso,USA,USA,4208
2024,BFA,Burkina Faso,ZMB,Zambia,9900
2024,UZB,Uzbekistan,W00,World,100
2024,UZB,Uzbekistan,TJK,Tajikistan,100
